,vpsu,vstrat,mar1,mar2,adults,age,attend,babies,bible,blkwhite,born,cappun,childs,class,cohort,comprend,coninc,coop,courts,dateintv,degree,dwelling,earnrs,educ,eth1,ethnic,ethnum,famgen,family16,feeused,finalter,finrela,form,formwt,fund,fund16,gender1,gender2,god,granborn,happy,health,hefinfo,hhrace,hhtype,hhtype1,hispanic,hompop,id,incom16,income,income06,indus80,intage,intethn,inthisp,intrace1,intsex,intyrs,isco681,isco88,lngthinv,marital,mobile16,mode,natpark,natroad,natsoc,occ80,old1,old2,othlang,oversamp,parborn,partyid,permoral,phone,polviews,pray,prestg80,preteen,punsin,race,racecen1,raclive,realinc,reborn,reg16,region,relactiv,relate1,relate2,relexp,relexper,relhh1,relhh2,relhhd1,relhhd2,relig,relig16,reliten,rellife,relpersn,res16,respnum,rotapple,rplace,rvisitor,sampcode,sample,satfin,savesoul,sei,sex,sibs,size,spaneng,sprtprsn,srcbelt,teens,trust,union,unrelat,version,visitors,vote04,weekswrk,whoelse1,whoelse2,whoelse3,whoelse4,whoelse5,whoelse6,widowed,wksub,wksup,wrkgovt,wrkslf,wrkstat,wtss,wtssall,wtssnr,xnorcsiz,year,zodiac
22,2.0,1958.0,5.0,5.0,1.0,41.0,8.0,1.0,,,,,8.0,,1965.0,1.0,9924.0,2.0,,323.0,0.0,4.0,1.0,11.0,39.0,39.0,1.0,2.0,,1.0,,,1.0,1.0,2.0,,2.0,2.0,,,,3.0,1.0,2.0,2.0,2.0,1.0,6.0,23.0,,9.0,9.0,761.0,38.0,2.0,1.0,2.0,2.0,2.7999999523162842,5401.0,5131.0,91.0,5.0,,1.0,,,,406.0,41.0,16.0,,1.0,,2.0,,3.0,4.0,,29.0,2.0,,2.0,2.0,,6395.625,,0.0,2.0,,1.0,3.0,,,1.0,4.0,1.0,4.0,1.0,,1.0,,,,1.0,,1.0,1.0,501.0,9.0,,,30.799999237060547,2.0,,8008.0,1.0,,1.0,2.0,2.0,4.0,0.0,7.0,0.0,1.0,,1.0,1.0,2.0,2.0,1.0,2.0,,,,2.0,1.0,6.0,0.43000000715255737,0.42969998717308044,0.49000000953674316,1.0,2006.0,12.0
23,2.0,1958.0,5.0,,1.0,35.0,3.0,0.0,,,,,0.0,,1971.0,1.0,28668.0,1.0,,703.0,1.0,4.0,1.0,15.0,39.0,39.0,1.0,1.0,,1.0,,,2.0,1.0,1.0,,1.0,,,,,3.0,1.0,2.0,1.0,4.0,1.0,1.0,24.0,,12.0,16.0,712.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,3319.0,4121.0,52.0,5.0,,1.0,,,,337.0,34.0,,,1.0,,1.0,,6.0,2.0,,47.0,0.0,,2.0,2.0,,18476.25,,0.0,2.0,,1.0,,,,1.0,,1.0,,1.0,,3.0,,,,1.0,,1.0,1.0,501.0,9.0,,,38.0,1.0,,8008.0,1.0,,1.0,0.0,2.0,4.0,,7.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,0.94999998807907104,0.95480000972747803,1.0800000429153442,1.0,2006.0,8.0
24,1.0,1959.0,5.0,,1.0,26.0,0.0,0.0,,,,,1.0,,1980.0,1.0,,3.0,,413.0,1.0,7.0,1.0,14.0,39.0,39.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,2.0,,,,,2.0,1.0,2.0,1.0,4.0,1.0,1.0,25.0,,,,,57.0,1.0,1.0,1.0,2.0,11.800000190734863,,,52.0,5.0,,1.0,,,,,25.0,,,1.0,,0.0,,3.0,2.0,,,0.0,,2.0,2.0,,,,2.0,2.0,,1.0,,,,1.0,,1.0,,1.0,,2.0,,,,1.0,,1.0,1.0,501.0,9.0,,,,2.0,,8008.0,1.0,,1.0,0.0,2.0,4.0,,7.0,0.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,7.0,0.43000000715255737,0.42969998717308044,0.49000000953674316,1.0,2006.0,4.0
25,1.0,1959.0,5.0,5.0,2.0,35.0,6.0,1.0,,,,,1.0,,1971.0,1.0,,1.0,,419.0,4.0,4.0,1.0,18.0,1.0,1.0,1.0,2.0,,1.0,,,2.0,1.0,,,1.0,2.0,,,,3.0,1.0,2.0,8.0,15.0,1.0,3.0,26.0,,,,932.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,5895.0,110.0,58.0,5.0,,1.0,,,,431.0,34.0,34.0,,1.0,,4.0,,3.0,4.0,,49.0,0.0,,2.0,2.0,,,,2.0,2.0,,1.0,8.0,,,1.0,3.0,1.0,3.0,9.0,,3.0,,,,1.0,,1.0,1.0,501.0,9.0,,,,1.0,,8008.0,1.0,,1.0,0.0,2.0,4.0,0.0,7.0,0.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,2.0,8.0,0.86000001430511475,0.85930001735687256,0.97000002861022949,1.0,2006.0,8.0
26,1.0,1959.0,1.0,1.0,2.0,52.0,4.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,1954.0,1.0,,1.0,1.0,315.0,0.0,4.0,3.0,5.0,31.0,31.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,4.0,2.0,4.0,2.0,5.0,3.0,1.0,1.0,2.0,27.0,3.0,,,761.0,46.0,2.0,1.0,2.0,2.0,5.3000001907348633,5401.0,5131.0,136.0,1.0,3.0,1.0,1.0,1.0,1.0,406.0,61.0,51.0,2.0,1.0,8.0,3.0,2.0,3.0,3.0,2.0,29.0,0.0,2.0,3.0,4.0,1.0,,2.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,501.0,9.0,2.0,1.0,30.799999237060547,2.0,10.0,8008.0,1.0,2.0,1.0,0.0,2.0,4.0,0.0,6.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,0.86000001430511475,0.85930001735687256,0.97000002861022949,1.0,2006.0,8.0
27,1.0,1959.0,5.0,,1.0,30.0,4.0,0.0,,,,,0.0,,1976.0,2.0,24258.0,3.0,,501.0,2.0,8.0,1.0,14.0,38.0,38.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,1.0,,,,,2.0,1.0,2.0,1.0,4.0,1.0,1.0,28.0,,12.0,15.0,421.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,4431.0,3417.0,50.0,5.0,,1.0,,,,376.0,29.0,,,1.0,,3.0,,3.0,4.0,,40.0,0.0,,2.0,2.0,,15633.75,,0.0,2.0,,1.0,,,,1.0,,1.0,,2.0,,3.0,,,,1.0,,1.0,1.0,501.0,9.0,,,53.299999237060547,1.0,,8008.0,1.0,,1.0,0.0,2.0,4.0,,7.0,0.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,0.43000000715255737,0.42969998717308044,0.49000000953674316,1.0,2006.0,6.0
28,1.0,1959.0,1.0,1.0,2.0,62.0,8.0,0.0,1.0,2.0,1.0,,1.0,3.0,1944.0,1.0,39695.0,2.0,,413.0,0.0,4.0,1.0,12.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,2.0,1.0,,3.0,1.0,2.0,6.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,29.0,2.0,12.0,18.0,700.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,3939.0,4100.0,71.0,1.0,1.0,1.0,1.0,3.0,1.0,379.0,63.0,62.0,2.0,1.0,0.0,1.0,1.0,3.0,4.0,1.0,34.0,0.0,,2.0,2.0,1.0,25582.5,1.0,2.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,501.0,9.0,3.0,1.0,37.700000762939453,2.0,11.0,8008.0,1.0,1.0,1.0,0.0,,,0.0,4.0,0.0,,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,0.86000001430511475,0.85930001735687256,0.97000002861022949,1.0,2006.0,1.0
29,1.0,1959.0,2.0,4.0,3.0,57.0,0.0,0.0,,,,,2.0,,1949.0,1.0,9924.0,1.0,,413.0,1.0,4.0,0.0,12.0,39.0,39.0,1.0,2.0,,1.0,,,2.0,1.0,1.0,,2.0,1.0,,,,3.0,2.0,2.0,27.0,3.0,1.0,3.0,30.0,,9.0,9.0,731.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,3220.0,4113.0,50.0,4.0,,1.0,,,,385.0,52.0,57.0,,1.0,,0.0,,3.0,1.0,,41.0,0.0,,2.0,2.0,,6395.625,,2.0,2.0,,1.0,8.0,,,1.0,3.0,1.0,3.0,1.0,,3.0,,,,2.0,,8.0,1.0,501.0,9.0,,,31.399999618530273,1.0,,8008.0,1.0,,1.0,0.0,2.0,4.0,2.0,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,2.0,2.0,8.0,1.2899999618530273,1.2890000343322754,1.4600000381469727,1.0,2006.0,12.0
30,1.0,1959.0,5.0,4.0,2.0,56.0,0.0,0.0,3.0,1.0,1.0,,2.0,2.0,1950.0,1.0,,3.0,1.0,422.0,1.0,4.0,1.0,14.0,22.0,22.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,5.0,4.0,2.0,3.0,2.0,5.0,10.0,16.0,3.0,3.0,31.0,3.0,,,842.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,5401.0,5131.0,106.0,3.0,1.0,1.0,1.0,2.0,3.0,468.0,47.0,55.0,1.0,1.0,8.0,2.0,,3.0,4.0,,36.0,0.0,,3.0,16.0,1.0,,2.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,6.0,2.0,,8.0,1.0,501.0,9.0,3.0,2.0,33.099998474121094,2.0,3.0,8008.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,6.0,0.0,,40.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.97000002861022949,1.0,2006.0,7.0
31,1.0,1959.0,4.0,,1.0,65.0,0.0,0.0,,,,,4.0,,1941.0,2.0,,2.0,,419.0,1.0,6.0,0.0,12.0,97.0,97.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,2.0,,,,,4.0,1.0,1.0,1.0,4.0,1.0,1.0,32.0,,,,802.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,1720.0,3473.0,48.0,4.0,,1.0,,,,193.0,,,,1.0,,3.0,,2.0,2.0,,53.0,0.0,,1.0,1.0,,,,2.0,2.0,,1.0,,,,1.0,,1.0,,2.0,,2.0,,,,1.0,,1.0,1.0,501.0,9.0,,,43.700000762939453,2.0,,8008.0,1.0,,1.0,0.0,2.0,4.0,,7.0,0.0,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,2.0,2.0,5.0,0.43000000715255737,0.42969998717308044,0.49000000953674316,1.0,2006.0,
32,1.0,1959.0,1.0,1.0,4.0,47.0,7.0,0.0,,,,,5.0,,1959.0,1.0,48516.0,2.0,,419.0,1.0,2.0,3.0,12.0,38.0,38.0,1.0,2.0,,1.0,,,2.0,1.0,1.0,,2.0,1.0,,,,4.0,1.0,2.0,202.0,11.0,1.0,6.0,33.0,,12.0,19.0,842.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,5401.0,5131.0,41.0,1.0,,1.0,,,,468.0,46.0,45.0,,1.0,,0.0,,3.0,4.0,,36.0,1.0,,2.0,2.0,,31267.5,,2.0,2.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,3.0,,,,1.0,,1.0,1.0,501.0,9.0,,,33.099998474121094,2.0,,8008.0,1.0,,1.0,1.0,2.0,4.0,0.0,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.7200000286102295,1.7186000347137451,1.9500000476837158,1.0,2006.0,2.0
33,2.0,1959.0,3.0,,1.0,30.0,3.0,0.0,1.0,,2.0,2.0,0.0,,1976.0,1.0,9924.0,2.0,,411.0,3.0,8.0,1.0,17.0,41.0,41.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,,6.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,34.0,3.0,9.0,9.0,791.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,5900.0,5110.0,83.0,3.0,3.0,1.0,1.0,,1.0,469.0,29.0,,1.0,1.0,0.0,1.0,,3.0,4.0,3.0,25.0,0.0,1.0,1.0,1.0,1.0,6395.625,1.0,0.0,2.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,2.0,2.0,2.0,1.0,3.0,5.0,1.0,,1.0,1.0,501.0,9.0,,1.0,34.400001525878906,2.0,1.0,8008.0,1.0,2.0,1.0,0.0,3.0,,,1.0,0.0,3.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.43000000715255737,0.42969998717308044,0.49000000953674316,1.0,2006.0,4.0
34,2.0,1959.0,1.0,1.0,2.0,31.0,,2.0,1.0,,2.0,1.0,3.0,3.0,1975.0,2.0,,3.0,2.0,505.0,1.0,8.0,2.0,12.0,29.0,29.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,6.0,4.0,1.0,,1.0,1.0,4.0,11.0,1.0,5.0,35.0,,,,812.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,3949.0,4222.0,73.0,1.0,1.0,1.0,2.0,,,319.0,36.0,32.0,1.0,1.0,8.0,3.0,,2.0,,2.0,39.0,1.0,,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,501.0,9.0,2.0,2.0,36.5,2.0,2.0,8008.0,1.0,,1.0,0.0,3.0,4.0,0.0,2.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.97000002861022949,1.0,2006.0,1.0
35,2.0,1959.0,5.0,5.0,2.0,45.0,3.0,0.0,,,,,2.0,,1961.0,2.0,9924.0,2.0,,518.0,1.0,8.0,2.0,14.0,41.0,41.0,1.0,3.0,,1.0,,,1.0,1.0,2.0,,2.0,1.0,,,,2.0,1.0,1.0,12.0,13.0,1.0,3.0,36.0,,9.0,9.0,731.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,620.0,3221.0,66.0,3.0,,1.0,,,,446.0,20.0,13.0,,1.0,,3.0,,3.0,4.0,,51.0,0.0,,1.0,1.0,,6395.625,,0.0,2.0,,1.0,7.0,,,1.0,13.0,1.0,13.0,11.0,,2.0,,,,3.0,,6.0,1.0,501.0,9.0,,,36.5,2.0,,8008.0,1.0,,1.0,1.0,2.0,4.0,0.0,7.0,0.0,3.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.86000001430511475,0.85930001735687256,0.97000002861022949,1.0,2006.0,3.0
36,2.0,1959.0,1.0,1.0,2.0,38.0,3.0,1.0,,,,,6.0,,1968.0,1.0,,2.0,,610.0,1.0,2.0,2.0,15.0,23.0,23.0,1.0,2.0,,1.0,,,1.0,1.0,3.0,,2.0,1.0,,,,2.0,1.0,1.0,4.0,11.0,1.0,8.0,37.0,,,,842.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,1330.0,2331.0,94.0,1.0,,1.0,,,,156.0,38.0,38.0,,1.0,,3.0,,3.0,4.0,,64.0,3.0,,1.0,1.0,,,,0.0,2.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,3.0,,1.0,,,,1.0,,1.0,1.0,501.0,9.0,,,78.5,2.0,,8008.0,1.0,,1.0,2.0,2.0,4.0,0.0,7.0,0.0,3.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.9099999666213989,1.9096000194549561,2.1600000858306885,1.0,2006.0,1.0
37,2.0,1959.0,1.0,1.0,2.0,37.0,7.0,0.0,,,2.0,1.0,1.0,2.0,1969.0,1.0,39695.0,1.0,,420.0,1.0,8.0,2.0,12.0,21.0,21.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,4.0,2.0,2.0,1.0,1.0,4.0,11.0,1.0,3.0,38.0,,12.0,18.0,472.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,8720.0,7212.0,122.0,1.0,3.0,1.0,2.0,2.0,2.0,783.0,37.0,36.0,1.0,1.0,8.0,3.0,4.0,3.0,4.0,4.0,42.0,1.0,,1.0,1.0,2.0,25582.5,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,2.0,5.0,1.0,4.0,1.0,1.0,501.0,9.0,2.0,2.0,32.299999237060547,1.0,2.0,8008.0,1.0,2.0,1.0,0.0,3.0,4.0,0.0,6.0,0.0,3.0,52.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.86000001430511475,0.85930001735687256,0.97000002861022949,1.0,2006.0,1.0
38,2.0,1959.0,5.0,,1.0,43.0,0.0,0.0,,,,,0.0,,1963.0,1.0,,1.0,,710.0,4.0,8.0,1.0,18.0,28.0,28.0,1.0,1.0,,1.0,,,1.0,1.0,3.0,,2.0,,,,,2.0,1.0,2.0,1.0,4.0,1.0,1.0,39.0,,,,840.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,1939.0,2446.0,48.0,5.0,,1.0,,,,174.0,43.0,,,1.0,,3.0,,3.0,4.0,,52.0,0.0,,2.0,2.0,,,,2.0,2.0,,1.0,,,,1.0,,1.0,,4.0,,4.0,,,,1.0,,1.0,1.0,501.0,9.0,,,69.199996948242188,2.0,,8008.0,1.0,,1.0,0.0,1.0,4.0,,7.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,0.94999998807907104,0.95480000972747803,1.0800000429153442,1.0,2006.0,11.0
39,1.0,1960.0,4.0,5.0,2.0,25.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1981.0,1.0,18745.0,2.0,1.0,511.0,2.0,8.0,0.0,14.0,22.0,22.0,1.0,2.0,5.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,,1.0,1.0,10.0,16.0,3.0,3.0,40.0,3.0,11.0,13.0,841.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,3211.0,4115.0,78.0,4.0,1.0,1.0,2.0,3.0,1.0,313.0,24.0,23.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,6.0,46.0,0.0,4.0,1.0,1.0,,12080.625,2.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,501.0,9.0,2.0,2.0,38.400001525878906,2.0,3.0,8008.0,1.0,3.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.86000001430511475,0.85930001735687256,0.97000002861022949,1.0,2006.0,3.0
40,1.0,1960.0,5.0,,1.0,57.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1949.0,1.0,,3.0,2.0,512.0,2.0,8.0,1.0,14.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,,6.0,4.0,2.0,,1.0,4.0,1.0,4.0,1.0,1.0,41.0,3.0,,,711.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,4419.0,3412.0,69.0,5.0,1.0,1.0,2.0,1.0,1.0,253.0,56.0,,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,45.0,0.0,2.0,3.0,5.0,1.0,,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,2.0,2.0,2.0,6.0,1.0,4.0,1.0,1.0,501.0,9.0,1.0,2.0,65.800003051757812,2.0,3.0,8008.0,1.0,,1.0,0.0,1.0,4.0,,5.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.43000000715255737,0.42969998717308044,0.49000000953674316,1.0,2006.0,6.0
41,1.0,1960.0,1.0,1.0,2.0,52.0,0.0,0.0,,,,,2.0,,1954.0,1.0,,1.0,,420.0,0.0,2.0,1.0,6.0,12.0,12.0,1.0,2.0,,1.0,,,1.0,1.0,3.0,,1.0,2.0,,,,3.0,2.0,1.0,3.0,1.0,1.0,2.0,42.0,,,,301.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,320.0,3118.0,45.0,1.0,,1.0,,,,217.0,52.0,45.0,,1.0,,3.0,,3.0,4.0,,51.0,0.0,,1.0,1.0,,,,0.0,2.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,4.0,,4.0,,,,1.0,,1.0,1.0,501.0,9.0,,,62.0,1.0,,8008.0,1.0,,1.0,0.0,2.0,4.0,0.0,7.0,0.0,2.0,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.86000001430511475,0.85930001735687256,0.97000002861022949,1.0,2006.0,7.0
42,1.0,1960.0,1.0,1.0,2.0,45.0,5.0,0.0,2.0,3.0,2.0,,2.0,2.0,1961.0,2.0,59542.0,2.0,3.0,629.0,3.0,9.0,2.0,15.0,21.0,21.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,4.0,2.0,,1.0,1.0,3.0,1.0,1.0,2.0,43.0,3.0,12.0,20.0,,57.0,1.0,1.0,1.0,2.0,11.800000190734863,8559.0,7137.0,117.0,1.0,3.0,1.0,1.0,2.0,,575.0,45.0,48.0,1.0,1.0,8.0,2.0,,3.0,4.0,2.0,51.0,0.0,,1.0,1.0,2.0,38373.75,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,,1.0,1.0,501.0,9.0,1.0,2.0,44.700000762939453,1.0,1.0,8008.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,3.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.9099999666213989,1.9096000194549561,2.1600000858306885,1.0,2006.0,7.0
43,2.0,1960.0,2.0,,1.0,79.0,0.0,0.0,2.0,2.0,1.0,,3.0,3.0,1927.0,1.0,24258.0,2.0,3.0,623.0,0.0,4.0,0.0,10.0,14.0,14.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,,6.0,4.0,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,44.0,3.0,12.0,15.0,401.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,7000.0,7510.0,80.0,2.0,1.0,1.0,1.0,,1.0,558.0,80.0,,2.0,1.0,8.0,3.0,1.0,3.0,4.0,2.0,54.0,0.0,,1.0,1.0,2.0,15633.75,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,2.0,2.0,3.0,1.0,2.0,6.0,1.0,,1.0,1.0,501.0,9.0,1.0,2.0,49.599998474121094,1.0,6.0,8008.0,1.0,2.0,1.0,0.0,1.0,4.0,,5.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,1.0,2.0,5.0,0.94999998807907104,0.95480000972747803,1.0800000429153442,1.0,2006.0,3.0
44,2.0,1960.0,1.0,1.0,2.0,30.0,4.0,1.0,,,,,1.0,,1976.0,1.0,72774.0,1.0,,625.0,3.0,2.0,1.0,16.0,15.0,15.0,1.0,2.0,,1.0,,,1.0,1.0,2.0,,1.0,2.0,,,,1.0,1.0,1.0,6.0,18.0,1.0,3.0,45.0,,12.0,21.0,762.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,2190.0,1229.0,41.0,5.0,,1.0,,,,19.0,,,,1.0,,5.0,,3.0,4.0,,51.0,0.0,,1.0,1.0,,46901.25,,2.0,2.0,,1.0,2.0,,,1.0,2.0,1.0,2.0,2.0,,3.0,,,,2.0,,2.0,1.0,501.0,9.0,,,63.5,2.0,,8008.0,1.0,,1.0,0.0,2.0,4.0,1.0,7.0,0.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,7.0,1.9099999666213989,1.9096000194549561,2.1600000858306885,1.0,2006.0,8.0
45,2.0,1960.0,,3.0,3.0,74.0,6.0,0.0,,,,,3.0,,1932.0,1.0,,2.0,,504.0,0.0,2.0,1.0,,15.0,15.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,1.0,2.0,,,,1.0,2.0,1.0,28.0,6.0,1.0,3.0,46.0,,,,,57.0,1.0,1.0,1.0,2.0,11.800000190734863,,,46.0,3.0,,1.0,,,,,80.0,74.0,,1.0,,6.0,,2.0,5.0,,,0.0,,1.0,1.0,,,,2.0,2.0,,1.0,8.0,,,1.0,3.0,1.0,3.0,2.0,,1.0,,,,2.0,,8.0,1.0,501.0,9.0,,,,2.0,,8008.0,1.0,,1.0,0.0,2.0,4.0,0.0,7.0,0.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,,,,7.0,1.2899999618530273,1.2890000343322754,1.4600000381469727,1.0,2006.0,
46,2.0,1960.0,1.0,1.0,2.0,63.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1943.0,1.0,,2.0,3.0,623.0,2.0,2.0,3.0,14.0,8.0,8.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,6.0,0.0,2.0,,2.0,1.0,3.0,1.0,1.0,2.0,47.0,3.0,,,752.0,57.0,1.0,1.0,1.0,2.0,11.800000190734863,8520.0,7242.0,73.0,1.0,1.0,1.0,2.0,2.0,2.0,523.0,62.0,62.0,2.0,1.0,0.0,3.0,1.0,3.0,4.0,2.0,39.0,0.0,,1.0,1.0,2.0,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,501.0,9.0,2.0,1.0,45.299999237060547,1.0,0.0,8008.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,1.9099999666213989,1.9096000194549561,2.1600000858306885,1.0,2006.0,7.0
