,vpsu,vstrat,mar1,mar2,adults,age,attend,babies,bible,blkwhite,born,cappun,childs,class,cohort,comprend,coninc,coop,courts,dateintv,degree,dwelling,earnrs,educ,eth1,ethnic,ethnum,famgen,family16,feeused,finalter,finrela,form,formwt,fund,fund16,gender1,gender2,god,granborn,happy,health,hefinfo,hhrace,hhtype,hhtype1,hispanic,hompop,id,incom16,income,income06,indus80,intage,intethn,inthisp,intrace1,intsex,intyrs,isco681,isco88,lngthinv,marital,mobile16,mode,natpark,natroad,natsoc,occ80,old1,old2,othlang,oversamp,parborn,partyid,permoral,phone,polviews,pray,prestg80,preteen,punsin,race,racecen1,raclive,realinc,reborn,reg16,region,relactiv,relate1,relate2,relexp,relexper,relhh1,relhh2,relhhd1,relhhd2,relig,relig16,reliten,rellife,relpersn,res16,respnum,rotapple,rplace,rvisitor,sampcode,sample,satfin,savesoul,sei,sex,sibs,size,spaneng,sprtprsn,srcbelt,teens,trust,union,unrelat,version,visitors,vote04,weekswrk,whoelse1,whoelse2,whoelse3,whoelse4,whoelse5,whoelse6,widowed,wksub,wksup,wrkgovt,wrkslf,wrkstat,wtss,wtssall,wtssnr,xnorcsiz,year,zodiac
1501,2.0,2360.0,1.0,1.0,2.0,33.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1977.0,1.0,44165.0,1.0,3.0,421.0,1.0,7.0,2.0,12.0,11.0,11.0,2.0,2.0,5.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,5.0,0.0,2.0,2.0,1.0,5.0,4.0,11.0,1.0,4.0,1502.0,2.0,12.0,19.0,832.0,67.0,1.0,1.0,1.0,2.0,1.1616438627243042,5999.0,5132.0,127.0,1.0,3.0,1.0,2.0,1.0,1.0,447.0,35.0,32.0,1.0,1.0,0.0,3.0,3.0,6.0,4.0,6.0,42.0,2.0,,1.0,1.0,1.0,28490.0,1.0,7.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,11.0,4.0,,4.0,6.0,2.0,1.0,2.0,1.0,552.0,9.0,3.0,2.0,29.299999237060547,2.0,2.0,35.0,1.0,3.0,5.0,0.0,2.0,4.0,0.0,3.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.92625534534454346,0.92625534534454346,0.82308417558670044,4.0,2010.0,11.0
1502,2.0,2360.0,3.0,,1.0,70.0,7.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1940.0,1.0,13048.75,1.0,3.0,402.0,4.0,7.0,1.0,20.0,26.0,26.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,,5.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1503.0,2.0,10.0,11.0,661.0,67.0,1.0,1.0,1.0,2.0,1.1616438627243042,4519.0,5220.0,112.0,3.0,3.0,1.0,2.0,2.0,1.0,274.0,69.0,,2.0,1.0,0.0,1.0,3.0,6.0,2.0,3.0,32.0,0.0,2.0,1.0,1.0,2.0,8417.5,1.0,9.0,8.0,3.0,1.0,,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,552.0,9.0,3.0,2.0,38.900001525878906,2.0,3.0,35.0,1.0,1.0,5.0,0.0,,,,1.0,0.0,1.0,50.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.46312767267227173,0.46312767267227173,0.41154208779335022,4.0,2010.0,8.0
1503,2.0,2360.0,5.0,5.0,2.0,24.0,0.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1986.0,1.0,5219.5,2.0,3.0,318.0,1.0,7.0,1.0,9.0,25.0,,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,,1.0,1.0,8.0,15.0,2.0,4.0,1504.0,1.0,6.0,6.0,441.0,67.0,1.0,1.0,1.0,2.0,1.1616438627243042,3590.0,4133.0,103.0,5.0,1.0,1.0,1.0,1.0,1.0,373.0,24.0,24.0,2.0,1.0,1.0,1.0,1.0,6.0,4.0,6.0,43.0,0.0,4.0,1.0,1.0,1.0,3367.0,2.0,8.0,8.0,1.0,1.0,8.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,11.0,4.0,3.0,4.0,5.0,1.0,2.0,1.0,1.0,552.0,9.0,3.0,2.0,41.599998474121094,1.0,8.0,35.0,1.0,4.0,5.0,0.0,1.0,4.0,,2.0,0.0,3.0,42.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,0.92625534534454346,0.92625534534454346,0.82308417558670044,4.0,2010.0,11.0
1504,2.0,2360.0,1.0,1.0,2.0,74.0,7.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1936.0,2.0,30112.5,2.0,2.0,319.0,1.0,2.0,0.0,11.0,8.0,8.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,0.0,3.0,,2.0,1.0,3.0,1.0,1.0,2.0,1505.0,3.0,12.0,17.0,931.0,67.0,1.0,1.0,1.0,2.0,1.1616438627243042,9499.0,8290.0,158.0,1.0,1.0,1.0,2.0,1.0,2.0,796.0,73.0,71.0,2.0,1.0,0.0,4.0,,3.0,6.0,1.0,36.0,0.0,,1.0,1.0,1.0,19425.0,1.0,8.0,8.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,552.0,9.0,2.0,1.0,32.0,1.0,4.0,35.0,1.0,1.0,5.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,1.0,2.0,5.0,0.92625534534454346,0.92625534534454346,0.82308417558670044,4.0,2010.0,3.0
1505,2.0,2360.0,1.0,1.0,2.0,63.0,7.0,0.0,2.0,2.0,1.0,1.0,7.0,3.0,1947.0,1.0,54202.5,3.0,3.0,322.0,3.0,2.0,2.0,18.0,8.0,8.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1506.0,4.0,12.0,20.0,860.0,67.0,1.0,1.0,1.0,2.0,1.1616438627243042,1390.0,2359.0,113.0,1.0,1.0,1.0,2.0,1.0,2.0,159.0,67.0,62.0,2.0,1.0,0.0,6.0,4.0,3.0,6.0,1.0,46.0,0.0,2.0,1.0,1.0,2.0,34965.0,1.0,8.0,8.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,552.0,9.0,2.0,1.0,62.5,2.0,11.0,35.0,1.0,1.0,5.0,0.0,1.0,4.0,0.0,3.0,0.0,1.0,47.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.92625534534454346,0.92625534534454346,0.82308417558670044,4.0,2010.0,5.0
1506,2.0,2360.0,1.0,1.0,,65.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,1945.0,2.0,26097.5,2.0,2.0,324.0,1.0,2.0,1.0,13.0,14.0,,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,102.0,1.0,1.0,2.0,1507.0,3.0,12.0,16.0,502.0,38.0,1.0,1.0,1.0,2.0,1.1616438627243042,4320.0,3415.0,76.0,1.0,2.0,1.0,2.0,2.0,2.0,259.0,,,2.0,1.0,0.0,3.0,1.0,3.0,4.0,4.0,49.0,0.0,1.0,1.0,1.0,1.0,16835.0,2.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,552.0,9.0,1.0,2.0,64.099998474121094,1.0,3.0,186.0,1.0,3.0,5.0,0.0,,,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,,2.0,2.0,4.0,0.92625534534454346,0.92625534534454346,0.82308417558670044,2.0,2010.0,4.0
1507,2.0,2360.0,3.0,,1.0,67.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,1943.0,1.0,26097.5,1.0,3.0,517.0,3.0,2.0,1.0,17.0,8.0,24.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,,2.0,0.0,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,1508.0,4.0,12.0,16.0,802.0,66.0,1.0,1.0,1.0,2.0,1.0,3920.0,4132.0,112.0,3.0,3.0,1.0,2.0,1.0,2.0,327.0,66.0,,2.0,1.0,0.0,1.0,2.0,6.0,3.0,6.0,31.0,0.0,4.0,1.0,1.0,2.0,16835.0,2.0,9.0,8.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,4.0,1.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,552.0,9.0,3.0,2.0,38.5,2.0,3.0,186.0,1.0,3.0,5.0,0.0,3.0,4.0,,2.0,0.0,1.0,40.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.46312767267227173,0.46312767267227173,0.41154208779335022,2.0,2010.0,7.0
1508,2.0,2360.0,1.0,1.0,2.0,35.0,0.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,1975.0,1.0,152927.23061,1.0,2.0,402.0,1.0,2.0,2.0,12.0,24.0,30.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,2.0,1.0,1.0,4.0,4.0,11.0,1.0,5.0,1509.0,3.0,12.0,25.0,800.0,38.0,1.0,1.0,1.0,2.0,1.1616438627243042,3590.0,4133.0,84.0,1.0,1.0,1.0,2.0,1.0,1.0,373.0,40.0,35.0,1.0,1.0,0.0,5.0,3.0,6.0,5.0,4.0,43.0,0.0,4.0,1.0,1.0,,119606.06531999999,2.0,8.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,552.0,9.0,2.0,2.0,41.599998474121094,2.0,2.0,186.0,1.0,3.0,5.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,48.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,0.92625534534454346,0.92625534534454346,0.82308417558670044,2.0,2010.0,12.0
1509,2.0,2360.0,1.0,1.0,2.0,63.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1947.0,1.0,112420.0,1.0,3.0,501.0,3.0,2.0,2.0,16.0,8.0,,3.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,6.0,0.0,2.0,,2.0,1.0,5.0,8.0,1.0,2.0,1510.0,4.0,12.0,24.0,900.0,66.0,1.0,1.0,1.0,2.0,1.0,2010.0,1120.0,89.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,64.0,62.0,2.0,1.0,0.0,6.0,3.0,3.0,6.0,3.0,51.0,0.0,3.0,1.0,1.0,1.0,72520.0,2.0,8.0,8.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,552.0,9.0,1.0,2.0,69.699996948242188,2.0,4.0,186.0,1.0,2.0,5.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,0.92625534534454346,0.92625534534454346,0.82308417558670044,2.0,2010.0,7.0
1510,2.0,2360.0,5.0,,1.0,45.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1965.0,1.0,9033.75,1.0,,430.0,1.0,2.0,1.0,12.0,11.0,30.0,2.0,1.0,8.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,5.0,0.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1511.0,3.0,9.0,9.0,721.0,66.0,1.0,1.0,1.0,2.0,1.0,4521.0,9110.0,128.0,5.0,3.0,1.0,2.0,2.0,,277.0,45.0,,2.0,1.0,0.0,4.0,1.0,6.0,3.0,2.0,22.0,0.0,3.0,1.0,1.0,2.0,5827.5,1.0,9.0,8.0,3.0,1.0,,1.0,1.0,1.0,,1.0,,11.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,552.0,9.0,2.0,2.0,37.400001525878906,1.0,2.0,186.0,1.0,1.0,5.0,0.0,,,,1.0,0.0,2.0,40.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,3.0,0.46312767267227173,0.46312767267227173,0.41154208779335022,2.0,2010.0,11.0
1511,2.0,2360.0,2.0,,1.0,79.0,7.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,1931.0,1.0,19071.25,1.0,2.0,321.0,0.0,2.0,0.0,11.0,11.0,11.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,,6.0,0.0,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,1512.0,3.0,11.0,14.0,700.0,66.0,1.0,1.0,1.0,2.0,1.0,4431.0,3417.0,80.0,2.0,3.0,1.0,3.0,1.0,2.0,376.0,78.0,,2.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,40.0,0.0,3.0,1.0,1.0,2.0,12302.5,2.0,3.0,8.0,4.0,1.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,552.0,9.0,1.0,1.0,53.299999237060547,2.0,5.0,186.0,1.0,3.0,5.0,0.0,2.0,4.0,,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,1.0,2.0,7.0,0.46312767267227173,0.46312767267227173,0.41154208779335022,2.0,2010.0,1.0
1512,2.0,2360.0,3.0,,1.0,49.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,2.0,1961.0,1.0,13048.75,1.0,3.0,327.0,1.0,1.0,0.0,12.0,8.0,8.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,5.0,0.0,3.0,4.0,1.0,1.0,1.0,4.0,,1.0,1513.0,1.0,10.0,11.0,60.0,66.0,1.0,1.0,1.0,2.0,1.0,7000.0,7510.0,146.0,3.0,1.0,1.0,3.0,1.0,1.0,558.0,49.0,,2.0,1.0,0.0,3.0,3.0,3.0,4.0,1.0,54.0,0.0,2.0,3.0,,,8417.5,1.0,8.0,8.0,1.0,1.0,,2.0,2.0,1.0,,1.0,,11.0,11.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,552.0,9.0,3.0,2.0,49.599998474121094,1.0,2.0,186.0,1.0,1.0,5.0,0.0,2.0,4.0,,3.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,2.0,2.0,4.0,0.46312767267227173,0.46312767267227173,0.41154208779335022,2.0,2010.0,1.0
1513,2.0,2360.0,1.0,1.0,2.0,69.0,7.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1941.0,1.0,,1.0,2.0,429.0,1.0,2.0,0.0,12.0,,,4.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1514.0,3.0,,,60.0,66.0,1.0,1.0,1.0,2.0,1.0,8719.0,7136.0,82.0,1.0,1.0,1.0,2.0,1.0,1.0,585.0,69.0,64.0,2.0,1.0,0.0,6.0,4.0,2.0,6.0,1.0,45.0,0.0,3.0,1.0,1.0,2.0,,1.0,8.0,8.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,552.0,9.0,2.0,1.0,38.099998474121094,1.0,3.0,186.0,1.0,2.0,5.0,0.0,,,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,1.0,1.0,5.0,0.92625534534454346,0.92625534534454346,0.82308417558670044,2.0,2010.0,7.0
1514,2.0,2360.0,4.0,5.0,3.0,27.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1983.0,1.0,26097.5,1.0,,430.0,1.0,2.0,1.0,15.0,18.0,,3.0,2.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,,1.0,,1.0,1.0,123.0,13.0,1.0,5.0,1515.0,2.0,12.0,16.0,591.0,66.0,1.0,1.0,1.0,2.0,1.0,4210.0,1314.0,82.0,5.0,2.0,1.0,2.0,2.0,1.0,243.0,32.0,33.0,2.0,1.0,0.0,1.0,1.0,6.0,5.0,5.0,44.0,1.0,4.0,1.0,1.0,1.0,16835.0,2.0,8.0,8.0,1.0,1.0,7.0,1.0,1.0,1.0,13.0,1.0,13.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,2.0,7.0,1.0,552.0,9.0,1.0,2.0,50.700000762939453,2.0,7.0,186.0,1.0,1.0,5.0,0.0,2.0,4.0,5.0,2.0,0.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.38938307762146,1.38938307762146,1.234626293182373,2.0,2010.0,10.0
1515,2.0,2360.0,1.0,1.0,3.0,46.0,7.0,0.0,1.0,3.0,1.0,1.0,5.0,2.0,1964.0,1.0,80300.0,1.0,2.0,329.0,1.0,2.0,4.0,14.0,27.0,27.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,3.0,1.0,1.0,41.0,1.0,1.0,3.0,1516.0,3.0,12.0,22.0,791.0,66.0,1.0,1.0,1.0,2.0,1.0,1639.0,3131.0,109.0,1.0,1.0,1.0,2.0,2.0,1.0,189.0,51.0,45.0,2.0,1.0,0.0,6.0,2.0,3.0,6.0,1.0,45.0,0.0,2.0,1.0,1.0,1.0,51800.0,1.0,8.0,8.0,8.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,552.0,9.0,2.0,1.0,59.0,2.0,5.0,186.0,1.0,2.0,5.0,0.0,,,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,2.0,2.0,0.46312767267227173,0.46312767267227173,0.41154208779335022,2.0,2010.0,3.0
1516,2.0,2360.0,3.0,,1.0,57.0,3.0,0.0,1.0,2.0,1.0,2.0,4.0,1.0,1953.0,1.0,7227.0,1.0,2.0,720.0,0.0,7.0,1.0,10.0,,,4.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,,6.0,0.0,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,1517.0,2.0,8.0,8.0,11.0,67.0,1.0,1.0,1.0,2.0,1.1616438627243042,9852.0,8324.0,67.0,5.0,2.0,1.0,2.0,1.0,2.0,804.0,56.0,,2.0,1.0,0.0,2.0,1.0,4.0,5.0,5.0,30.0,0.0,1.0,1.0,1.0,1.0,4662.0,1.0,8.0,8.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,11.0,11.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,552.0,9.0,3.0,1.0,31.5,1.0,7.0,11.0,1.0,1.0,5.0,0.0,2.0,4.0,,2.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,0.84205031394958496,0.84205031394958496,0.74825835227966309,4.0,2010.0,5.0
1517,2.0,2360.0,2.0,5.0,3.0,31.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1979.0,1.0,,1.0,2.0,322.0,1.0,1.0,1.0,12.0,,,4.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,,2.0,4.0,3.0,1.0,23.0,3.0,1.0,3.0,1518.0,2.0,,,641.0,67.0,1.0,1.0,1.0,2.0,1.1616438627243042,3311.0,4211.0,111.0,5.0,1.0,1.0,2.0,2.0,1.0,276.0,53.0,25.0,2.0,1.0,0.0,1.0,1.0,6.0,4.0,1.0,29.0,0.0,3.0,1.0,1.0,2.0,,2.0,8.0,8.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,4.0,11.0,11.0,2.0,3.0,4.0,5.0,3.0,3.0,3.0,1.0,552.0,9.0,3.0,2.0,33.099998474121094,2.0,3.0,11.0,1.0,3.0,5.0,0.0,,,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,2.0,2.0,8.0,1.38938307762146,1.38938307762146,1.234626293182373,4.0,2010.0,10.0
1518,2.0,2360.0,4.0,,1.0,27.0,7.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1983.0,1.0,9033.75,1.0,,504.0,1.0,1.0,1.0,12.0,11.0,14.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,,5.0,0.0,3.0,3.0,1.0,5.0,1.0,4.0,1.0,1.0,1519.0,3.0,5.0,9.0,832.0,67.0,1.0,1.0,1.0,2.0,1.1616438627243042,5999.0,5132.0,123.0,3.0,1.0,1.0,2.0,2.0,1.0,447.0,26.0,,1.0,1.0,0.0,3.0,1.0,6.0,4.0,3.0,42.0,0.0,2.0,1.0,1.0,2.0,5827.5,1.0,8.0,8.0,4.0,1.0,,1.0,1.0,1.0,,1.0,,11.0,11.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,552.0,9.0,3.0,1.0,29.299999237060547,2.0,7.0,11.0,1.0,2.0,5.0,0.0,2.0,4.0,1.0,3.0,0.0,2.0,36.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.46312767267227173,0.46312767267227173,0.41154208779335022,4.0,2010.0,8.0
1519,2.0,2360.0,3.0,,1.0,55.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1955.0,1.0,401.5,2.0,,324.0,1.0,10.0,0.0,13.0,,,4.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,0.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1520.0,2.0,1.0,1.0,410.0,67.0,1.0,1.0,1.0,2.0,1.1616438627243042,9852.0,8322.0,101.0,3.0,3.0,1.0,2.0,2.0,1.0,805.0,54.0,,2.0,1.0,0.0,3.0,1.0,6.0,,6.0,30.0,0.0,2.0,1.0,1.0,,259.0,1.0,3.0,8.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,4.0,1.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,552.0,9.0,3.0,2.0,35.099998474121094,1.0,10.0,11.0,1.0,4.0,5.0,0.0,,,,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,2.0,2.0,4.0,0.46312767267227173,0.46312767267227173,0.41154208779335022,4.0,2010.0,2.0
1520,2.0,2360.0,5.0,,1.0,30.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,2.0,1980.0,1.0,66247.5,1.0,2.0,503.0,1.0,2.0,1.0,14.0,,,4.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,3.0,3.0,2.0,,4.0,,2.0,,1.0,1.0,1.0,4.0,1.0,1.0,1521.0,2.0,12.0,21.0,410.0,67.0,1.0,1.0,1.0,2.0,1.1616438627243042,9852.0,8322.0,90.0,5.0,1.0,1.0,1.0,2.0,2.0,805.0,30.0,,2.0,1.0,0.0,1.0,1.0,6.0,4.0,1.0,30.0,0.0,4.0,1.0,1.0,2.0,42735.0,2.0,8.0,8.0,1.0,1.0,,1.0,2.0,1.0,,1.0,,4.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,552.0,9.0,2.0,2.0,35.099998474121094,2.0,3.0,186.0,1.0,3.0,5.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,52.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,0.46312767267227173,0.46312767267227173,0.41154208779335022,2.0,2010.0,11.0
1521,2.0,2360.0,5.0,,1.0,23.0,7.0,0.0,1.0,3.0,1.0,,0.0,2.0,1987.0,1.0,19071.25,1.0,2.0,731.0,3.0,,1.0,16.0,25.0,22.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,,6.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1522.0,3.0,11.0,14.0,60.0,73.0,1.0,1.0,1.0,2.0,0.52328765392303467,3319.0,4121.0,122.0,5.0,3.0,2.0,2.0,2.0,1.0,337.0,23.0,,2.0,1.0,0.0,5.0,2.0,6.0,6.0,2.0,47.0,0.0,1.0,1.0,1.0,2.0,12302.5,1.0,8.0,8.0,4.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,552.0,9.0,2.0,1.0,38.0,2.0,2.0,186.0,1.0,2.0,5.0,0.0,,,,1.0,0.0,3.0,52.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,1.0,0.84205031394958496,0.84205031394958496,0.74825835227966309,2.0,2010.0,10.0
1522,1.0,2361.0,5.0,5.0,2.0,30.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1980.0,1.0,30112.5,1.0,2.0,513.0,1.0,2.0,1.0,12.0,17.0,17.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,6.0,4.0,1.0,2.0,1.0,1.0,7.0,5.0,2.0,2.0,1523.0,3.0,12.0,17.0,641.0,49.0,3.0,2.0,1.0,2.0,1.0493150949478149,3311.0,4211.0,92.0,5.0,1.0,1.0,2.0,1.0,3.0,276.0,30.0,31.0,1.0,1.0,8.0,1.0,1.0,6.0,4.0,3.0,29.0,0.0,1.0,3.0,16.0,1.0,19425.0,1.0,9.0,9.0,1.0,1.0,8.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,553.0,9.0,2.0,1.0,33.099998474121094,1.0,3.0,247.0,1.0,2.0,2.0,0.0,,,1.0,1.0,0.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,1.0,,,,2.0,2.0,4.0,0.92625534534454346,0.92625534534454346,0.84799563884735107,2.0,2010.0,1.0
